Driver,Year,Round,LapNumber,Time,Distance,Speed,nGear,Throttle,Brake,DRS,RPM
1,2024,1,39.0,0 days 00:00:33.892000,2014.6958591081534,227.4500032,6,100.0,False,0,10389.0
1,2024,1,39.0,0 days 00:00:34.092000,2027.6379262594662,232.4500032,6,100.0,False,0,10389.0
1,2024,1,39.0,0 days 00:00:34.114000,2029.0772222222229,233.0,6,100.0,False,0,10389.0
1,2024,1,39.0,0 days 00:00:34.354000,2044.9438888888897,238.0,6,100.0,False,0,10759.0
1,2024,1,39.0,0 days 00:00:34.452000,2051.4627713377936,239.2250016,6,100.0,False,0,10819.0250784
1,2024,1,39.0,0 days 00:00:34.514000,2055.6105555555564,240.0,6,100.0,False,0,10857.0
1,2024,1,39.0,0 days 00:00:34.692000,2067.6676058366197,243.1785737142857,6,100.0,False,0,10949.814352457142
1,2024,1,39.0,0 days 00:00:34.794000,2074.6661111111116,245.0,6,100.0,False,0,11003.0
1,2024,1,39.0,0 days 00:00:34.912000,2082.8374223764185,246.26428708571427,6,100.0,False,0,11091.500096
1,2024,1,39.0,0 days 00:00:35.074000,2093.9550000000004,248.0,6,100.0,False,0,11213.0
1,2024,1,39.0,0 days 00:00:35.132000,2097.82346810082,245.96999552,6,85.499968,False,0,11083.36971392
1,2024,1,39.0,0 days 00:00:35.474000,2119.9550000000004,234.0,6,0.0,True,0,10319.0
1,2024,1,39.0,0 days 00:00:35.492000,2121.1354754923086,234.0,6,0.0,True,0,10239.07943168
1,2024,1,39.0,0 days 00:00:35.674000,2132.9550000000004,234.0,6,0.0,True,0,9431.0
1,2024,1,39.0,0 days 00:00:35.712000,2135.2632761656782,228.48998144,6,0.0,True,0,9437.46002176
1,2024,1,39.0,0 days 00:00:35.752000,2137.618551416468,222.68998144,6,0.0,True,0,9444.26002176
1,2024,1,39.0,0 days 00:00:35.874000,2144.3438888888895,205.0,6,0.0,True,0,9465.0
1,2024,1,39.0,0 days 00:00:36.052000,2152.956796578908,183.3062344,6,0.0,True,0,9576.25008
1,2024,1,39.0,0 days 00:00:36.194000,2159.099444444445,166.0,5,0.0,True,0,9665.0
1,2024,1,39.0,0 days 00:00:36.392000,2166.963024056009,148.25805711643133,5,0.0,True,0,9965.903351305324
1,2024,1,39.0,0 days 00:00:36.473000,2170.026944444445,141.0,3,0.0,True,0,10089.0
1,2024,1,39.0,0 days 00:00:36.732000,2179.295215714421,128.97499702857144,3,0.0,True,0,8725.549663085714
1,2024,1,39.0,0 days 00:00:36.753000,2179.9825000000005,128.0,3,0.0,True,0,8615.0
1,2024,1,39.0,0 days 00:00:36.952000,2185.919838991247,114.77007650217423,3,0.0,True,0,7886.802960807173
1,2024,1,39.0,0 days 00:00:37.012000,2187.581536683693,110.78115612740719,3,0.0,True,0,7667.24613517937
1,2024,1,39.0,0 days 00:00:37.114000,2190.411388888889,104.0,3,0.0,True,0,7294.0
1,2024,1,39.0,0 days 00:00:37.272000,2194.800450037617,100.0499968,3,0.0,True,0,7054.0373056
1,2024,1,39.0,0 days 00:00:37.274000,2194.8558333333335,100.0,3,0.0,True,0,7051.0
1,2024,1,39.0,0 days 00:00:37.512000,2201.3367372929674,98.0166656,3,0.0,True,0,6822.916544
1,2024,1,39.0,0 days 00:00:37.514000,2201.389166666667,98.0,3,0.0,True,0,6821.0
1,2024,1,39.0,0 days 00:00:37.714000,2206.4447222222225,91.0,3,0.0,True,0,6324.0
1,2024,1,39.0,0 days 00:00:37.932000,2211.701734280702,88.02727098181818,3,0.0,True,0,6015.827091781818
1,2024,1,39.0,0 days 00:00:38.152000,2216.7883066191143,85.02727098181818,3,0.0,True,0,5704.827091781818
1,2024,1,39.0,0 days 00:00:38.154000,2216.8336111111116,85.0,3,0.0,False,0,5702.0
1,2024,1,39.0,0 days 00:00:38.354000,2221.278055555556,80.0,3,0.0,False,0,5649.0
1,2024,1,39.0,0 days 00:00:38.432000,2222.963467324327,79.16428434285714,3,4.457150171428571,False,0,5701.6500864
1,2024,1,39.0,0 days 00:00:38.634000,2227.266944444445,77.0,3,16.0,False,0,5838.0
1,2024,1,39.0,0 days 00:00:38.672000,2228.0840010796346,77.2375008,3,17.0687536,False,0,5869.8251072
1,2024,1,39.0,0 days 00:00:38.912000,2233.3405722373477,78.7375008,3,23.8187536,False,0,6070.8251072
1,2024,1,39.0,0 days 00:00:38.954000,2234.2891666666674,79.0,3,25.0,False,0,6106.0
1,2024,1,39.0,0 days 00:00:39.172000,2239.3581786214886,82.89285942857143,3,32.00714697142857,False,0,6248.478655085714
1,2024,1,39.0,0 days 00:00:39.234000,2240.8225000000007,84.0,3,34.0,False,0,6289.0
1,2024,1,39.0,0 days 00:00:39.434000,2245.6002777777785,86.0,3,41.0,False,0,6596.0
1,2024,1,39.0,0 days 00:00:39.552000,2248.5135255126997,88.29444693333333,3,44.60555946666667,False,0,6856.255837866666
1,2024,1,39.0,0 days 00:00:39.794000,2254.9002777777787,93.0,3,52.0,False,0,7390.0
1,2024,1,39.0,0 days 00:00:39.912000,2258.3394395163295,97.72000512,3,57.015005439999996,False,0,7673.7903078399995
1,2024,1,39.0,0 days 00:00:40.112000,2264.5177067070426,105.72000512,3,65.51500544,False,0,8154.7903078399995
1,2024,1,39.0,0 days 00:00:40.194000,2267.01138888889,109.0,3,69.0,False,0,8352.0
1,2024,1,39.0,0 days 00:00:40.354000,2271.8558333333344,109.0,3,74.0,False,0,8907.0
1,2024,1,39.0,0 days 00:00:40.392000,2273.0728241688225,111.28000768,3,75.52000512,False,0,8950.51014656
1,2024,1,39.0,0 days 00:00:40.554000,2278.5780555555566,121.0,3,82.0,False,0,9136.0
1,2024,1,39.0,0 days 00:00:40.592000,2279.915019924538,122.58333866666666,3,84.53334186666666,False,0,9288.158845866667
1,2024,1,39.0,0 days 00:00:40.794000,2287.3113888888897,131.0,3,98.0,False,0,10097.0
1,2024,1,39.0,0 days 00:00:40.812000,2287.9996425688346,132.2375088,3,98.2250016,False,0,10204.3257632
1,2024,1,39.0,0 days 00:00:40.954000,2293.622500000001,142.0,3,100.0,False,0,11051.0
1,2024,1,39.0,0 days 00:00:41.092000,2299.4655308312026,151.4875088,3,100.0,False,0,11307.1627376
1,2024,1,39.0,0 days 00:00:41.114000,2300.4225000000006,153.0,3,100.0,False,0,11348.0
1,2024,1,39.0,0 days 00:00:41.354000,2311.2225000000008,162.0,3,100.0,False,0,11137.0
1,2024,1,39.0,0 days 00:00:41.412000,2313.923089139948,164.9000064,3,100.0,False,0,10890.1369552
1,2024,1,39.0,0 days 00:00:41.514000,2318.7780555555564,170.0,4,100.0,False,0,10456.0
1,2024,1,39.0,0 days 00:00:41.834000,2334.9558333333343,182.0,4,100.0,False,0,11280.0
1,2024,1,39.0,0 days 00:00:41.852000,2335.879153136249,182.4500032,4,100.0,False,0,11303.062664
1,2024,1,39.0,0 days 00:00:41.912000,2338.9577198405896,183.9500032,4,100.0,False,0,11379.937664
1,2024,1,39.0,0 days 00:00:41.994000,2343.2225000000008,186.0,4,100.0,False,0,11485.0
1,2024,1,39.0,0 days 00:00:42.112000,2349.5677605011933,190.916672,4,100.0,False,0,11666.916864
1,2024,1,39.0,0 days 00:00:42.234000,2356.2891666666674,196.0,4,100.0,False,0,11855.0
1,2024,1,39.0,0 days 00:00:42.392000,2365.092028157655,199.9500032,4,100.0,False,0,11974.158429866668
1,2024,1,39.0,0 days 00:00:42.474000,2369.7558333333336,202.0,4,100.0,False,0,12036.0
1,2024,1,39.0,0 days 00:00:42.634000,2379.089166666667,210.0,5,100.0,False,0,11336.0
1,2024,1,39.0,0 days 00:00:42.672000,2381.3364132414863,210.692485147337,5,100.0,False,0,11336.779045790754
1,2024,1,39.0,0 days 00:00:42.932000,2396.980803386695,215.43052545887556,5,100.0,False,0,11342.109341141235
1,2024,1,39.0,0 days 00:00:43.073000,2405.673055555556,218.0,5,100.0,False,0,11345.0
1,2024,1,39.0,0 days 00:00:43.192000,2413.126046382864,223.9500032,5,100.0,False,0,11527.218848
1,2024,1,39.0,0 days 00:00:43.233000,2415.7175,226.0,5,100.0,False,0,11590.0
1,2024,1,39.0,0 days 00:00:43.434000,2428.559166666667,230.0,5,100.0,False,0,11771.0
1,2024,1,39.0,0 days 00:00:43.471000,2430.931099954345,230.30833493333333,5,100.0,False,0,11705.941329066667
1,2024,1,39.0,0 days 00:00:43.674000,2444.0258333333336,232.0,5,100.0,False,0,11349.0
1,2024,1,39.0,0 days 00:00:43.852000,2455.813274574891,237.1916704,5,100.0,False,0,10884.7163328
1,2024,1,39.0,0 days 00:00:43.914000,2459.959166666667,239.0,6,100.0,False,0,10723.0
1,2024,1,39.0,0 days 00:00:44.092000,2471.927302477085,241.54285897142856,6,100.0,False,0,10871.757249828572
1,2024,1,39.0,0 days 00:00:44.194000,2478.859166666667,243.0,6,100.0,False,0,10957.0
1,2024,1,39.0,0 days 00:00:44.352000,2489.7309401766247,245.82143085714284,6,100.0,False,0,11080.014385371429
1,2024,1,39.0,0 days 00:00:44.474000,2498.1480555555554,248.0,6,100.0,False,0,11175.0
1,2024,1,39.0,0 days 00:00:44.712000,2514.4851377779405,248.0,6,100.0,False,0,11275.406304
1,2024,1,39.0,0 days 00:00:44.794000,2520.1924999999997,248.0,6,100.0,False,0,11310.0
1,2024,1,39.0,0 days 00:00:45.092000,2541.319069965172,254.5187528,6,77.64999040000001,False,0,11351.906268
1,2024,1,39.0,0 days 00:00:45.114000,2542.859166666666,255.0,6,76.0,True,0,11355.0
1,2024,1,39.0,0 days 00:00:45.292000,2555.116190109329,248.9318138181818,6,45.254523345454544,True,0,10893.008758690909
1,2024,1,39.0,0 days 00:00:45.554000,2572.1924999999997,240.0,6,0.0,True,0,10213.0
1,2024,1,39.0,0 days 00:00:45.592000,2574.5337638017527,234.7749824,6,0.0,True,0,10086.4120736
1,2024,1,39.0,0 days 00:00:45.714000,2581.8813888888885,218.0,6,0.0,True,0,9680.0
1,2024,1,39.0,0 days 00:00:45.892000,2592.4191502119784,212.0666624,6,0.0,True,0,10478.0339072
1,2024,1,39.0,0 days 00:00:45.954000,2595.8813888888885,210.0,6,0.0,True,0,10756.0
1,2024,1,39.0,0 days 00:00:46.132000,2605.127967247886,189.52998528,6,0.0,True,0,11232.1503424
1,2024,1,39.0,0 days 00:00:46.154000,2606.2702777777777,187.0,6,0.0,True,0,11291.0
1,2024,1,39.0,0 days 00:00:46.332000,2615.6755119489567,187.0,6,0.0,True,0,11291.0
1,2024,1,39.0,0 days 00:00:46.394000,2618.736944444444,187.0,4,0.0,True,0,11291.0
1,2024,1,39.0,0 days 00:00:46.532000,2624.842341865783,171.81998592,4,0.0,True,0,10878.37961728
1,2024,1,39.0,0 days 00:00:46.712000,2631.643464266931,152.01998592,4,0.0,True,0,10340.17961728
1,2024,1,39.0,0 days 00:00:46.794000,2634.6258333333326,143.0,3,0.0,True,0,10095.0
1,2024,1,39.0,0 days 00:00:46.912000,2638.832697663286,134.6416576,3,0.0,True,0,9531.5493888
1,2024,1,39.0,0 days 00:00:47.034000,2643.0258333333327,126.0,3,0.0,True,0,8949.0
1,2024,1,39.0,0 days 00:00:47.092000,2644.944754624579,123.0999936,3,0.0,True,0,8734.68952704
1,2024,1,39.0,0 days 00:00:47.234000,2649.470277777777,116.0,3,0.0,True,0,8210.0
1,2024,1,39.0,0 days 00:00:47.312000,2651.8826367696347,113.49285302857143,3,0.0,True,0,7953.156721371429
1,2024,1,39.0,0 days 00:00:47.514000,2657.792499999999,107.0,3,0.0,True,0,7288.0
1,2024,1,39.0,0 days 00:00:47.532000,2658.2834742303367,106.0999936,3,0.0,True,0,7237.1496384
1,2024,1,39.0,0 days 00:00:47.792000,2664.840818494165,93.0999936,3,0.0,True,0,6502.6496384
1,2024,1,39.0,0 days 00:00:47.834000,2665.881388888888,91.0,3,0.0,True,0,6384.0
1,2024,1,39.0,0 days 00:00:48.074000,2671.8147222222215,89.0,3,0.0,True,0,5830.0
1,2024,1,39.0,0 days 00:00:48.192000,2674.543034240389,84.86999552,3,0.0,True,0,5641.1997952
1,2024,1,39.0,0 days 00:00:48.274000,2676.370277777777,82.0,3,0.0,True,0,5510.0
1,2024,1,39.0,0 days 00:00:48.432000,2679.7741860938195,79.17856914285714,3,0.0,True,0,5422.535643428571
1,2024,1,39.0,0 days 00:00:48.554000,2682.359166666666,77.0,3,0.0,False,0,5355.0
1,2024,1,39.0,0 days 00:00:48.632000,2684.014921124846,76.72142811428571,3,3.0642907428571426,False,0,5449.993013028571
1,2024,1,39.0,0 days 00:00:48.834000,2688.270277777777,76.0,3,11.0,False,0,5696.0
1,2024,1,39.0,0 days 00:00:48.852000,2688.6421817971227,75.84999893333334,3,12.050007466666667,False,0,5713.3251232
1,2024,1,39.0,0 days 00:00:49.074000,2693.2036111111106,74.0,3,25.0,False,0,5927.0
1,2024,1,39.0,0 days 00:00:49.092000,2693.5847112474175,74.281252,3,25.337502399999998,False,0,5934.312552
1,2024,1,39.0,0 days 00:00:49.394000,2700.225833333333,79.0,3,31.0,False,0,6057.0
1,2024,1,39.0,0 days 00:00:49.412000,2700.62297461816,79.09000064,3,31.9000064,False,0,6073.11011456
1,2024,1,39.0,0 days 00:00:49.594000,2704.6702777777773,80.0,3,41.0,False,0,6236.0
1,2024,1,39.0,0 days 00:00:49.692000,2706.966585639869,82.87029586736847,3,43.87029586736847,False,0,6463.98350032241
1,2024,1,39.0,0 days 00:00:49.833000,2710.4461111111104,87.0,3,48.0,False,0,6792.0
1,2024,1,39.0,0 days 00:00:49.872000,2711.4469341482068,88.45643431208214,3,50.103738450785315,False,0,6887.315534424042
1,2024,1,39.0,0 days 00:00:50.074000,2716.872777777777,96.0,3,61.0,False,0,7381.0
1,2024,1,39.0,0 days 00:00:50.112000,2717.930118469987,96.9500032,3,62.5437552,False,0,7447.500224
1,2024,1,39.0,0 days 00:00:50.312000,2723.6749717119615,101.9500032,3,70.66875519999999,False,0,7797.500224
1,2024,1,39.0,0 days 00:00:50.394000,2726.1172222222217,104.0,3,74.0,False,0,7941.0
1,2024,1,39.0,0 days 00:00:50.532000,2730.3489280418985,109.52000512000001,3,84.35000959999999,False,0,8622.72063232
1,2024,1,39.0,0 days 00:00:50.594000,2732.339444444444,112.0,3,89.0,False,0,8929.0
1,2024,1,39.0,0 days 00:00:50.874000,2742.2949999999996,128.0,3,100.0,False,0,10224.0
1,2024,1,39.0,0 days 00:00:50.932000,2744.606917028898,130.842006272,3,100.0,False,0,10274.17011072
1,2024,1,39.0,0 days 00:00:51.874000,2791.461666666666,177.0,4,100.0,False,0,11089.0
1,2024,1,39.0,0 days 00:00:52.012000,2798.646182139655,183.9000064,4,100.0,False,0,11337.975230933333
1,2024,1,39.0,0 days 00:00:52.114000,2804.061666666666,189.0,4,100.0,False,0,11522.0
1,2024,1,39.0,0 days 00:00:52.272000,2812.782025878668,193.8615424,4,100.0,False,0,11306.8767488
1,2024,1,39.0,0 days 00:00:52.472000,2824.312043067168,200.01538855384615,4,100.0,False,0,11034.569056492308
1,2024,1,39.0,0 days 00:00:52.634000,2833.6727777777774,205.0,5,100.0,False,0,10814.0
1,2024,1,39.0,0 days 00:00:52.752000,2840.4710617964242,207.2125024,5,100.0,False,0,10932.000128
1,2024,1,39.0,0 days 00:00:52.794000,2842.9172222222214,208.0,5,100.0,False,0,10974.0
1,2024,1,39.0,0 days 00:00:52.954000,2852.428333333333,214.0,5,100.0,False,0,11202.0
1,2024,1,39.0,0 days 00:00:53.052000,2858.36503587272,216.4500032,5,100.0,False,0,11309.8001408
1,2024,1,39.0,0 days 00:00:53.172000,2865.733508196182,219.4500032,5,100.0,False,0,11441.8001408
1,2024,1,39.0,0 days 00:00:53.194000,2867.095,220.0,5,100.0,False,0,11466.0
1,2024,1,39.0,0 days 00:00:53.354000,2877.095,225.0,5,100.0,False,0,11571.0
1,2024,1,39.0,0 days 00:00:53.412000,2880.7623888156577,226.0875024,5,100.0,False,0,11385.21834
1,2024,1,39.0,0 days 00:00:53.592000,2892.291762650496,229.4625024,5,100.0,False,0,10808.65584
1,2024,1,39.0,0 days 00:00:53.674000,2897.628333333333,231.0,5,100.0,False,0,10546.0
1,2024,1,39.0,0 days 00:00:53.872000,2910.7400733580803,235.9500032,5,100.0,False,0,10729.1501184
1,2024,1,39.0,0 days 00:00:54.032000,2921.4933946149467,239.9500032,5,100.0,False,0,10877.1501184
1,2024,1,39.0,0 days 00:00:54.034000,2921.628333333333,240.0,6,100.0,False,0,10879.0
1,2024,1,39.0,0 days 00:00:54.192000,2932.3306016555234,242.1944462222222,6,100.0,False,0,10993.988982044444
1,2024,1,39.0,0 days 00:00:54.372000,2944.619616994014,244.6944462222222,6,100.0,False,0,11124.988982044444
1,2024,1,39.0,0 days 00:00:54.394000,2946.128333333333,245.0,6,100.0,False,0,11141.0
1,2024,1,39.0,0 days 00:00:54.552000,2957.01139447442,247.63333546666667,6,100.0,False,0,11153.508343466667
1,2024,1,39.0,0 days 00:00:54.634000,2962.7283333333335,249.0,6,100.0,False,0,11160.0
1,2024,1,39.0,0 days 00:00:54.812000,2975.3302466177756,254.34000384,6,100.0,False,0,11395.8501696
1,2024,1,39.0,0 days 00:00:54.834000,2976.8950000000004,255.0,6,100.0,False,0,11425.0
1,2024,1,39.0,0 days 00:00:55.114000,2996.883888888889,257.0,6,100.0,False,0,11523.0
1,2024,1,39.0,0 days 00:00:55.192000,3002.5061016123104,258.11428754285714,6,100.0,False,0,11561.721492114286
1,2024,1,39.0,0 days 00:00:55.394000,3017.183888888889,261.0,6,100.0,False,0,11662.0
1,2024,1,39.0,0 days 00:00:55.432000,3019.9608989735325,261.4750016,6,100.0,False,0,11468.1993472
1,2024,1,39.0,0 days 00:00:55.634000,3034.7838888888896,264.0,6,100.0,False,0,10438.0
1,2024,1,39.0,0 days 00:00:55.712000,3040.5167132013844,264.4875008,6,100.0,False,0,10438.0
1,2024,1,39.0,0 days 00:00:55.794000,3046.561666666667,265.0,7,100.0,False,0,10438.0
1,2024,1,39.0,0 days 00:00:55.872000,3052.3439608760887,265.9750016,7,100.0,False,0,10527.375146666667
1,2024,1,39.0,0 days 00:00:56.034000,3064.4283333333337,268.0,7,100.0,False,0,10713.0
1,2024,1,39.0,0 days 00:00:56.052000,3065.7740620003106,268.1500010666667,7,100.0,False,0,10723.425074133333
1,2024,1,39.0,0 days 00:00:56.274000,3082.4283333333337,270.0,7,100.0,False,0,10852.0
1,2024,1,39.0,0 days 00:00:56.352000,3088.317261577887,270.838710861371,7,100.0,False,0,10872.129060672904
1,2024,1,39.0,0 days 00:00:56.553000,3103.5858333333335,273.0,7,100.0,False,0,10924.0
1,2024,1,39.0,0 days 00:00:56.752000,3118.8224066499038,275.1245563273011,7,100.0,False,0,10997.651286013104
1,2024,1,39.0,0 days 00:00:56.834000,3125.1291666666675,276.0,7,100.0,False,0,11028.0
1,2024,1,39.0,0 days 00:00:56.972000,3135.7759134852095,277.38000128,7,100.0,False,0,11055.6000256
1,2024,1,39.0,0 days 00:00:57.034000,3140.5736111111114,278.0,7,100.0,False,0,11068.0
1,2024,1,39.0,0 days 00:00:57.314000,3162.3513888888892,280.0,7,100.0,False,0,11122.0
1,2024,1,39.0,0 days 00:00:57.392000,3168.4461320355003,280.55714377142857,7,100.0,False,0,11134.535734857143
1,2024,1,39.0,0 days 00:00:57.552000,3180.98491090461,281.70000091428574,7,100.0,False,0,11160.250020571428
1,2024,1,39.0,0 days 00:00:57.594000,3184.2847222222226,282.0,7,100.0,False,0,11167.0
1,2024,1,39.0,0 days 00:00:57.874000,3206.3736111111116,284.0,7,100.0,False,0,11299.0
1,2024,1,39.0,0 days 00:00:57.912000,3209.3836433036454,284.2375008,7,100.0,False,0,11297.6937456
1,2024,1,39.0,0 days 00:00:58.152000,3228.4528909017818,285.7375008,7,100.0,False,0,11289.4437456
1,2024,1,39.0,0 days 00:00:58.194000,3231.795833333334,286.0,7,100.0,False,0,11288.0
1,2024,1,39.0,0 days 00:00:58.292000,3239.6007894068593,286.4083338666667,7,100.0,False,0,11316.1750368
1,2024,1,39.0,0 days 00:00:58.434000,3250.929166666667,287.0,7,100.0,False,0,11357.0
1,2024,1,39.0,0 days 00:00:58.532000,3258.7674491006287,287.49000064,7,100.0,False,0,11370.23001728
1,2024,1,39.0,0 days 00:00:58.634000,3266.929166666667,288.0,7,100.0,False,0,11384.0
1,2024,1,39.0,0 days 00:00:58.692000,3271.565120503721,288.0,7,100.0,False,0,11370.36996992
1,2024,1,39.0,0 days 00:00:58.834000,3282.929166666667,288.0,7,100.0,False,0,11337.0
1,2024,1,39.0,0 days 00:00:58.912000,3289.209712513605,288.0,7,51.7374208,False,0,11063.999552
1,2024,1,39.0,0 days 00:00:58.994000,3295.7291666666665,288.0,7,1.0,True,0,10777.0
1,2024,1,39.0,0 days 00:00:59.154000,3307.8625,273.0,7,0.0,True,0,10910.0
1,2024,1,39.0,0 days 00:00:59.252000,3314.944921287558,265.6499904,7,0.0,True,0,10765.099810742857
1,2024,1,39.0,0 days 00:00:59.434000,3327.4624999999996,252.0,7,0.0,True,0,10496.0
1,2024,1,39.0,0 days 00:00:59.672000,3342.739441720727,231.1749888,7,0.0,True,0,10451.374976
1,2024,1,39.0,0 days 00:00:59.674000,3342.8624999999997,231.0,6,0.0,True,0,10451.0
1,2024,1,39.0,0 days 00:00:59.872000,3354.5825992443924,213.17998848,6,0.0,True,0,10539.11005696
1,2024,1,39.0,0 days 00:00:59.874000,3354.695833333333,213.0,6,0.0,True,0,10540.0
1,2024,1,39.0,0 days 00:01:00.132000,3368.460723383635,194.4562408,6,0.0,True,0,10731.0813448
1,2024,1,39.0,0 days 00:01:00.194000,3371.584722222222,190.0,4,0.0,True,0,10777.0
1,2024,1,39.0,0 days 00:01:00.474000,3385.1180555555547,174.0,4,0.0,True,0,10082.0
1,2024,1,39.0,0 days 00:01:00.512000,3386.929230975907,173.5249984,4,0.0,True,0,10058.1311696
1,2024,1,39.0,0 days 00:01:00.794000,3400.229166666666,170.0,4,0.0,False,0,9881.0
1,2024,1,39.0,0 days 00:01:00.832000,3401.9801334640497,168.89166293333332,4,0.47500159999999997,False,0,9826.374816
1,2024,1,39.0,0 days 00:01:01.034000,3411.095833333333,163.0,4,3.0,False,0,9536.0
1,2024,1,39.0,0 days 00:01:01.052000,3411.892273787777,162.71363432727273,4,5.331834763636364,False,0,9535.059084218181
1,2024,1,39.0,0 days 00:01:01.474000,3430.1624999999995,156.0,4,60.0,False,0,9513.0
1,2024,1,39.0,0 days 00:01:01.492000,3430.953908606954,156.26250186666667,4,60.412502933333336,False,0,9533.5876464
1,2024,1,39.0,0 days 00:01:01.952000,3451.8030251375367,162.9708352,4,70.9541696,False,0,10059.7126464
1,2024,1,39.0,0 days 00:01:01.954000,3451.895833333333,163.0,4,71.0,False,0,10062.0
1,2024,1,39.0,0 days 00:01:02.354000,3470.895833333333,171.0,4,90.0,False,0,10851.0
1,2024,1,39.0,0 days 00:01:02.372000,3471.780586764721,171.5500039111111,4,90.50000355555555,False,0,10793.349590044445
1,2024,1,39.0,0 days 00:01:02.392000,3472.767082434608,172.16111502222222,4,91.05555911111111,False,0,10729.294034488888
1,2024,1,39.0,0 days 00:01:02.714000,3489.095833333333,182.0,5,100.0,False,0,9698.0
1,2024,1,39.0,0 days 00:01:02.732000,3490.028225744427,182.6750048,5,100.0,False,0,9698.0
1,2024,1,39.0,0 days 00:01:02.874000,3497.4513888888887,188.0,5,100.0,False,0,9698.0
1,2024,1,39.0,0 days 00:01:02.912000,3499.459309332414,188.9500032,5,100.0,False,0,9850.7130144
1,2024,1,39.0,0 days 00:01:03.034000,3505.984722222222,192.0,5,100.0,False,0,10341.0
1,2024,1,39.0,0 days 00:01:03.131000,3511.293094151269,194.7281232,5,100.0,False,0,10450.4280528
1,2024,1,39.0,0 days 00:01:03.354000,3523.851388888889,201.0,5,100.0,False,0,10702.0
1,2024,1,39.0,0 days 00:01:03.432000,3528.3277477752654,203.73000448,5,100.0,False,0,10760.11009536
1,2024,1,39.0,0 days 00:01:03.554000,3535.4069444444444,208.0,5,100.0,False,0,10851.0
1,2024,1,39.0,0 days 00:01:03.732000,3545.887708137175,210.8318202181818,5,100.0,False,0,11030.618310981818
1,2024,1,39.0,0 days 00:01:03.972000,3560.3387206817447,214.65000203636365,5,100.0,False,0,11272.800129163636
1,2024,1,39.0,0 days 00:01:03.994000,3561.6847222222223,215.0,5,100.0,False,0,11295.0
